slot_id,entry_hour,exit_hour,day_of_week,is_weekend,occupied
33,14,15,6,1,1
14,6,7,3,0,0
34,21,1,1,0,0
61,20,22,5,1,0
4,12,14,4,0,1
88,11,14,3,0,0
59,11,15,5,1,0
29,1,2,2,0,0
83,4,7,1,0,0
6,1,3,6,1,0
97,22,0,4,0,0
49,19,23,2,0,1
40,12,13,5,1,0
83,2,3,3,0,0
65,10,13,5,1,1
69,15,17,5,1,0
27,0,3,1,0,0
80,18,21,4,0,0
6,10,13,2,0,0
13,8,9,1,0,1
64,13,15,3,0,0
62,8,11,6,1,1
99,6,8,4,0,0
19,15,17,6,1,0
76,2,5,1,0,0
80,18,21,3,0,0
43,3,7,3,0,0
74,6,7,2,0,0
89,22,0,5,1,0
20,11,14,3,0,0
95,17,20,3,0,0
68,4,6,5,1,0
44,22,1,0,0,0
23,22,2,3,0,0
2,21,23,4,0,1
22,9,12,6,1,1
57,11,13,6,1,1
72,7,10,1,0,0
7,18,21,5,1,0
78,14,15,5,1,1
56,0,2,5,1,1
67,2,3,4,0,0
16,17,20,5,1,1
83,17,19,4,0,1
51,1,3,6,1,0
82,4,8,2,0,0
80,0,4,0,0,1
72,9,12,5,1,0
97,19,22,6,1,1
12,9,12,0,0,1
53,4,7,6,1,0
75,17,21,5,1,0
5,20,22,4,0,1
27,14,15,6,1,1
12,19,21,1,0,0
17,7,9,0,0,0
6,16,20,0,0,0
97,11,13,4,0,0
5,20,22,0,0,1
57,11,14,2,0,0
28,0,1,4,0,0
78,3,5,0,0,0
69,7,9,0,0,1
59,0,1,0,0,0
33,14,17,4,0,0
62,17,21,1,0,1
50,0,4,3,0,0
19,10,12,6,1,1
86,22,1,5,1,0
69,1,5,6,1,1
66,0,4,0,0,0
94,11,15,6,1,0
47,15,19,3,0,0
39,21,1,3,0,0
68,21,23,0,0,0
33,9,13,0,0,0
13,17,19,5,1,1
84,14,15,3,0,1
54,16,17,1,0,0
7,9,12,3,0,1
79,2,4,1,0,0
87,20,23,6,1,1
14,15,16,2,0,1
87,5,6,1,0,0
19,2,3,5,1,0
54,8,9,4,0,1
93,10,14,6,1,0
20,20,21,0,0,1
29,12,16,2,0,1
24,17,21,3,0,1
82,21,0,1,0,1
63,23,3,2,0,0
74,21,0,6,1,0
57,3,7,4,0,0
8,21,1,1,0,0
90,23,0,5,1,0
62,7,9,3,0,0
29,12,16,3,0,1
74,9,11,1,0,1
17,1,3,4,0,0
66,7,9,0,0,0
6,5,9,0,0,0
58,15,17,3,0,0
69,17,21,6,1,1
28,16,17,6,1,0
62,5,9,4,0,0
41,12,15,3,0,1
69,22,23,0,0,0
82,13,15,3,0,0
90,20,22,1,0,1
84,9,12,6,1,1
41,23,0,6,1,0
49,10,13,5,1,1
91,12,14,1,0,0
49,11,15,5,1,1
76,8,10,4,0,0
71,3,6,0,0,0
3,6,10,4,0,1
10,23,3,4,0,0
98,21,23,0,0,0
89,1,5,2,0,0
35,6,7,2,0,0
80,8,10,3,0,1
2,4,6,2,0,0
24,14,15,1,0,1
74,17,19,6,1,0
38,3,6,5,1,0
22,18,21,6,1,1
26,19,21,4,0,1
43,6,7,6,1,0
55,7,11,3,0,0
39,16,17,4,0,0
91,12,15,0,0,0
29,23,1,6,1,0
20,20,21,2,0,0
91,22,2,0,0,0
41,10,14,3,0,1
54,0,4,5,1,0
20,1,5,1,0,0
19,16,17,2,0,0
84,4,8,0,0,0
99,5,8,5,1,0
66,23,3,6,1,1
30,6,9,2,0,1
53,20,21,4,0,0
34,14,17,1,0,1
22,18,19,6,1,1
67,15,19,5,1,0
6,12,14,2,0,0
79,4,7,6,1,0
27,2,5,1,0,0
10,2,4,5,1,0
73,18,19,4,0,1
97,13,14,4,0,1
96,15,19,0,0,0
48,21,0,3,0,0
70,16,17,0,0,0
59,3,7,1,0,0
100,12,13,0,0,0
59,7,9,5,1,1
2,18,20,2,0,0
29,4,6,5,1,0
68,1,5,0,0,0
65,14,17,3,0,1
83,1,3,5,1,1
26,10,12,5,1,0
89,12,13,5,1,0
10,22,0,3,0,0
53,9,12,5,1,1
79,2,6,1,0,0
59,4,6,4,0,0
22,2,6,3,0,0
51,5,9,1,0,0
48,12,15,3,0,0
21,9,10,3,0,0
22,18,19,4,0,1
100,7,11,2,0,0
98,17,19,1,0,1
30,2,6,3,0,0
25,23,0,6,1,1
28,23,1,3,0,0
65,16,17,0,0,0
45,7,10,5,1,0
68,9,10,2,0,0
7,1,3,4,0,0
49,11,13,6,1,1
9,22,2,1,0,0
36,5,7,3,0,0
83,1,4,5,1,0
1,20,21,1,0,1
10,22,2,4,0,0
36,23,3,2,0,0
73,2,4,0,0,1
46,16,19,2,0,0
32,6,10,0,0,0
32,20,23,1,0,1
6,4,7,2,0,0
48,22,23,2,0,0
38,0,1,2,0,0
17,7,8,4,0,1
74,11,14,1,0,0
27,13,14,6,1,1
54,15,19,0,0,0
50,9,13,2,0,1
35,14,16,1,0,0
85,20,23,6,1,0
25,23,0,5,1,0
28,14,18,4,0,0
15,9,12,4,0,1
4,20,23,5,1,1
93,6,7,1,0,0
73,2,5,0,0,0
27,1,2,1,0,0
26,5,6,1,0,0
19,20,21,3,0,1
92,8,11,6,1,1
17,9,12,4,0,1
43,3,4,0,0,0
41,2,5,3,0,0
42,8,9,5,1,1
50,23,1,1,0,0
84,21,0,5,1,0
40,16,19,4,0,1
39,13,15,3,0,0
23,9,11,6,1,0
96,12,14,3,0,0
52,11,12,0,0,0
47,0,1,6,1,0
63,21,1,1,0,0
97,18,20,0,0,0
69,18,22,3,0,1
43,5,6,6,1,0
48,12,15,3,0,1
34,18,20,0,0,0
40,12,15,3,0,0
75,21,22,6,1,0
61,20,22,2,0,0
50,3,7,4,0,0
67,23,3,1,0,0
62,1,2,4,0,0
58,14,17,1,0,0
33,11,12,6,1,1
75,6,9,3,0,0
16,19,20,6,1,0
82,17,21,0,0,1
94,22,1,0,0,0
48,12,13,3,0,0
10,16,18,1,0,0
82,3,7,3,0,0
38,13,17,1,0,0
19,19,21,3,0,0
36,12,13,3,0,1
59,2,5,3,0,0
63,17,21,0,0,1
77,13,14,1,0,1
46,14,16,5,1,0
3,2,5,3,0,0
74,0,1,4,0,0
65,23,0,4,0,0
91,16,20,6,1,0
8,2,6,6,1,1
51,13,16,0,0,0
81,2,3,2,0,0
73,12,14,5,1,1
6,14,16,0,0,1
89,17,20,2,0,1
39,13,14,0,0,0
60,20,0,6,1,1
28,2,3,4,0,0
97,18,22,3,0,1
54,7,9,1,0,0
37,3,6,6,1,0
9,3,6,3,0,0
82,18,21,4,0,1
56,10,14,1,0,1
59,0,2,2,0,0
85,7,9,2,0,0
2,14,17,4,0,0
61,0,3,1,0,0
58,6,10,3,0,0
60,20,0,4,0,0
40,19,20,2,0,0
36,19,23,4,0,0
37,23,0,3,0,0
79,10,13,0,0,1
92,13,15,5,1,0
18,21,1,5,1,1
98,15,17,6,1,1
63,13,17,5,1,1
22,11,15,0,0,1
11,16,17,3,0,0
58,13,17,6,1,0
57,9,12,1,0,0
77,23,1,4,0,0
4,13,17,3,0,1
86,17,19,0,0,0
7,21,23,6,1,1
61,8,10,2,0,0
54,16,20,5,1,1
88,5,6,5,1,0
68,7,9,3,0,0
92,12,14,5,1,1
79,17,21,5,1,1
1,4,8,3,0,0
55,5,8,3,0,0
3,20,23,6,1,1
78,18,19,0,0,0
38,3,4,0,0,0
1,6,7,5,1,0
38,3,4,6,1,0
85,10,12,3,0,1
29,11,15,3,0,0
5,13,16,5,1,0
74,12,14,1,0,0
92,9,13,2,0,1
21,17,21,4,0,1
71,15,17,4,0,0
67,4,6,5,1,0
47,7,10,6,1,1
84,13,14,4,0,0
83,4,5,0,0,0
35,23,2,6,1,1
68,7,10,6,1,0
69,5,6,0,0,0
1,15,17,1,0,0
68,3,4,5,1,0
12,11,15,0,0,0
60,10,14,5,1,1
27,2,5,5,1,1
56,11,12,6,1,0
23,4,5,3,0,0
25,5,9,2,0,0
21,18,19,2,0,1
61,17,20,5,1,1
63,15,18,2,0,0
52,22,2,2,0,0
88,10,11,4,0,1
25,4,5,6,1,1
55,8,12,4,0,0
46,2,4,3,0,0
32,7,9,1,0,0
55,5,6,6,1,0
96,3,6,0,0,0
5,11,13,0,0,0
36,11,12,4,0,0
49,20,22,5,1,0
58,15,19,2,0,0
39,9,11,3,0,1
80,21,23,1,0,1
97,13,17,4,0,1
85,12,15,5,1,1
61,8,9,3,0,1
9,6,9,5,1,1
6,11,14,3,0,0
35,4,6,4,0,0
39,17,18,3,0,1
22,3,5,6,1,1
41,1,5,2,0,0
5,2,5,3,0,0
42,11,14,1,0,0
87,2,6,3,0,0
81,3,4,6,1,0
76,5,8,0,0,0
87,11,14,6,1,0
80,18,19,3,0,0
67,9,11,5,1,1
30,0,4,4,0,0
57,16,17,0,0,0
86,15,19,4,0,0
73,8,12,5,1,1
29,20,23,1,0,0
37,8,9,2,0,1
87,22,2,1,0,0
13,8,10,0,0,1
32,11,15,5,1,0
46,22,1,5,1,0
23,8,10,2,0,0
45,14,16,3,0,0
17,1,2,0,0,0
85,10,12,2,0,1
66,10,11,6,1,0
6,7,8,6,1,1
18,22,0,4,0,0
94,5,6,2,0,0
22,20,21,4,0,1
33,19,21,6,1,0
30,6,9,6,1,0
81,2,6,4,0,0
32,7,8,5,1,1
42,17,18,2,0,0
78,16,18,5,1,0
10,10,14,6,1,0
36,1,5,5,1,0
34,20,21,1,0,0
73,23,1,1,0,0
28,18,21,5,1,1
11,6,10,5,1,0
78,17,20,4,0,0
39,7,9,5,1,0
47,13,16,0,0,1
19,6,8,2,0,0
15,20,21,0,0,1
28,3,6,1,0,0
24,16,17,0,0,0
72,4,5,3,0,0
9,11,13,3,0,0
47,8,11,1,0,1
33,19,23,0,0,1
62,12,15,2,0,0
97,17,21,1,0,0
19,19,20,3,0,0
67,8,9,1,0,1
74,3,5,0,0,0
40,20,0,0,0,0
47,7,10,0,0,0
65,0,2,4,0,0
29,16,18,0,0,0
50,8,10,5,1,1
98,19,22,3,0,1
13,12,14,6,1,1
1,1,4,3,0,0
34,12,14,4,0,0
93,8,12,3,0,1
48,19,20,3,0,1
77,5,9,1,0,0
48,0,4,6,1,1
49,4,6,6,1,0
64,2,6,0,0,0
61,3,7,5,1,0
29,0,4,5,1,0
39,13,15,1,0,1
88,8,11,5,1,1
26,23,0,1,0,0
17,3,4,6,1,0
71,17,20,6,1,1
13,13,16,6,1,1
69,3,7,5,1,0
26,9,10,3,0,1
49,2,5,6,1,0
67,22,2,2,0,0
7,6,7,0,0,0
58,9,11,2,0,1
49,12,14,3,0,1
53,3,4,4,0,0
65,17,18,1,0,1
62,10,12,5,1,1
17,3,5,5,1,0
43,23,0,3,0,0
25,13,17,5,1,0
3,17,20,3,0,1
79,7,10,2,0,0
29,9,10,4,0,0
32,4,7,1,0,0
26,22,0,5,1,0
16,6,8,4,0,0
25,11,14,4,0,0
54,2,3,4,0,0
28,3,5,0,0,0
73,9,13,4,0,0
56,3,7,6,1,0
65,14,16,3,0,0
93,9,11,0,0,1
86,20,23,6,1,1
80,21,22,0,0,0
41,15,18,4,0,0
51,14,15,5,1,0
71,18,22,5,1,0
78,19,23,5,1,0
29,18,19,5,1,1
83,17,20,3,0,0
19,11,13,5,1,1
66,15,16,1,0,0
41,0,3,4,0,0
45,15,19,0,0,0
15,1,3,1,0,0
3,23,3,5,1,0
11,14,15,1,0,0
53,6,10,0,0,0
46,0,4,5,1,0
30,4,5,1,0,0
57,9,11,3,0,0
18,21,22,3,0,0
51,20,23,4,0,0
48,3,4,4,0,1
66,13,14,6,1,1
96,12,14,1,0,0
8,0,3,0,0,0
22,15,19,3,0,0
6,22,2,2,0,0
76,8,12,4,0,0
57,21,1,6,1,0
36,15,17,3,0,0
79,18,21,6,1,1
92,14,16,5,1,1
57,13,14,1,0,1
49,19,22,6,1,1
45,9,12,3,0,0
82,20,0,3,0,1
66,11,15,1,0,0
77,0,4,4,0,0
45,20,0,4,0,1
79,16,17,2,0,1
20,8,12,2,0,0
64,22,0,4,0,0
93,18,21,4,0,0
93,17,18,6,1,1
67,6,7,4,0,0
83,8,11,4,0,0
3,21,0,3,0,0
54,20,23,2,0,1
78,11,12,1,0,0
64,6,8,0,0,0
40,13,15,1,0,1
59,14,17,5,1,1
55,14,15,0,0,0
62,5,9,3,0,0
4,20,21,5,1,1
60,13,16,2,0,0
75,1,2,0,0,0
95,7,8,4,0,0
96,12,13,5,1,1
91,22,2,3,0,0
30,5,8,0,0,0
2,4,7,4,0,0
62,4,7,5,1,0
49,0,2,3,0,0
9,8,10,5,1,1
92,5,8,0,0,0
31,19,20,4,0,0
98,6,7,2,0,0
61,8,11,6,1,1
79,4,8,3,0,0
48,13,17,0,0,0
25,4,5,4,0,0
36,7,8,2,0,0
8,6,8,5,1,0
73,12,16,4,0,0
58,12,13,6,1,1
45,7,8,2,0,1
62,10,13,0,0,0
39,17,19,4,0,1
96,18,22,6,1,1
58,5,9,4,0,0
81,21,23,1,0,0
99,1,2,3,0,0
83,12,16,4,0,0
64,22,2,6,1,0
44,10,14,2,0,1
29,0,3,3,0,0
59,23,1,0,0,0
71,1,5,6,1,0
92,16,18,3,0,0
9,7,8,1,0,0
92,1,3,0,0,0
6,5,8,4,0,0
29,21,0,6,1,0
58,4,6,5,1,0
17,15,18,0,0,1
16,7,11,6,1,1
87,18,21,0,0,1
95,15,16,1,0,0
3,12,14,2,0,0
21,19,21,0,0,0
64,6,7,6,1,0
90,15,16,2,0,1
36,22,23,3,0,0
86,15,16,5,1,1
62,11,15,1,0,0
42,13,16,4,0,0
76,23,2,6,1,0
42,17,21,6,1,1
61,17,18,6,1,1
13,15,17,0,0,0
11,19,21,5,1,1
54,15,17,5,1,0
16,12,13,2,0,1
8,8,12,0,0,1
59,8,12,6,1,1
57,12,16,5,1,0
40,3,6,6,1,0
59,8,11,6,1,0
2,14,17,6,1,1
94,13,16,1,0,0
94,18,20,4,0,1
76,11,13,3,0,1
10,20,0,3,0,1
44,5,8,2,0,0
11,2,6,5,1,0
79,21,22,3,0,0
80,19,22,2,0,1
81,15,18,4,0,0
90,19,23,6,1,1
2,23,3,0,0,1
50,22,23,1,0,0
12,16,20,4,0,0
90,15,18,4,0,1
23,5,7,3,0,0
18,7,8,3,0,0
62,18,19,1,0,1
96,1,4,0,0,0
62,13,15,4,0,0
38,21,1,5,1,1
67,11,15,3,0,1
38,16,18,4,0,0
67,14,16,0,0,1
94,17,20,2,0,1
61,15,19,0,0,0
1,12,15,4,0,0
94,20,0,4,0,1
45,16,20,1,0,0
96,7,9,4,0,0
28,0,3,3,0,0
21,2,4,5,1,0
13,15,18,1,0,0
27,1,5,4,0,0
100,14,15,0,0,0
7,0,1,4,0,0
22,8,11,0,0,1
74,15,18,0,0,0
53,3,5,4,0,0
79,11,15,0,0,1
79,0,1,5,1,0
4,0,2,2,0,0
96,6,9,1,0,0
23,17,21,4,0,0
70,22,0,6,1,0
88,22,0,2,0,0
84,14,17,0,0,1
84,12,16,0,0,1
76,15,16,1,0,0
33,6,8,2,0,0
28,15,18,2,0,0
8,12,14,4,0,1
1,13,16,0,0,1
37,16,19,6,1,1
63,11,14,3,0,0
22,23,3,6,1,0
70,23,0,4,0,0
21,19,23,4,0,1
96,12,13,4,0,0
35,23,2,1,0,1
79,19,20,1,0,1
5,14,18,4,0,0
60,23,1,5,1,0
46,20,0,3,0,1
50,3,7,2,0,0
48,21,1,2,0,1
6,1,5,0,0,0
89,17,21,2,0,1
56,1,2,6,1,0
59,14,15,2,0,0
29,18,20,3,0,0
71,14,18,2,0,0
77,19,23,6,1,0
18,9,11,3,0,0
2,23,1,1,0,0
8,19,22,3,0,1
75,10,12,1,0,0
97,9,11,3,0,1
54,22,0,4,0,0
38,4,7,6,1,0
48,8,9,5,1,1
27,19,22,1,0,0
20,18,19,1,0,1
12,12,14,2,0,0
43,17,20,1,0,0
61,16,19,3,0,0
31,5,6,4,0,0
91,9,12,4,0,1
96,1,4,2,0,0
61,23,3,3,0,0
74,5,6,3,0,0
67,20,23,0,0,1
91,12,15,1,0,0
35,17,19,2,0,0
95,6,10,4,0,0
15,1,5,6,1,0
16,13,15,5,1,1
13,4,6,0,0,0
35,17,19,3,0,0
75,10,12,1,0,1
59,9,13,4,0,1
21,10,13,6,1,1
54,1,4,0,0,0
75,14,16,3,0,0
30,6,7,4,0,0
48,8,10,4,0,1
35,4,7,3,0,0
86,6,7,3,0,0
38,19,21,2,0,0
31,1,2,4,0,0
78,2,4,3,0,0
24,1,5,5,1,1
49,20,23,6,1,1
96,21,23,6,1,0
100,22,23,5,1,1
32,18,21,6,1,1
55,3,5,0,0,0
79,23,1,6,1,1
58,19,21,1,0,0
99,6,8,6,1,1
3,21,1,5,1,1
80,6,9,2,0,0
69,16,20,3,0,0
85,18,21,1,0,1
10,21,23,2,0,0
83,15,18,4,0,0
25,2,3,1,0,0
68,14,17,5,1,0
61,13,14,2,0,1
29,14,15,3,0,1
19,13,17,3,0,1
43,6,9,6,1,1
66,2,4,2,0,0
74,16,19,4,0,0
61,9,13,6,1,0
43,14,15,5,1,0
25,5,6,2,0,0
20,16,20,0,0,0
48,16,20,2,0,0
83,13,16,2,0,1
87,23,0,5,1,0
24,17,21,3,0,0
11,4,7,6,1,0
98,7,10,4,0,0
55,6,8,6,1,0
28,22,23,2,0,0
69,3,6,1,0,0
63,17,21,3,0,0
59,4,5,3,0,0
5,15,19,2,0,0
51,13,17,5,1,1
21,18,21,1,0,0
12,13,16,2,0,0
50,8,10,1,0,1
4,5,9,3,0,0
42,16,19,1,0,0
84,18,20,6,1,1
38,11,12,2,0,0
25,3,5,0,0,0
14,15,17,0,0,0
75,10,14,1,0,1
32,21,22,5,1,0
11,3,7,2,0,0
61,16,20,4,0,0
18,7,9,0,0,0
27,13,15,3,0,0
55,1,4,6,1,0
54,10,12,2,0,1
82,10,13,2,0,1
87,23,3,6,1,0
75,21,23,0,0,0
21,23,0,6,1,0
44,5,6,6,1,0
5,20,0,4,0,1
87,20,0,6,1,1
41,13,15,3,0,0
59,9,12,4,0,1
89,7,9,3,0,0
54,6,9,0,0,1
74,7,9,2,0,1
22,7,8,3,0,0
83,22,23,2,0,0
65,1,4,1,0,0
64,15,17,1,0,0
71,8,12,0,0,1
4,12,15,0,0,1
65,22,23,5,1,1
15,11,14,0,0,1
76,21,23,1,0,0
22,16,20,3,0,0
86,1,5,6,1,0
47,12,15,6,1,1
81,0,2,6,1,0
93,18,20,4,0,1
46,10,14,6,1,1
14,4,5,0,0,0
50,0,2,6,1,0
20,19,23,4,0,1
50,12,16,4,0,0
33,7,9,1,0,0
59,5,7,5,1,0
43,16,19,3,0,0
79,11,12,1,0,0
12,0,3,0,0,0
40,2,5,1,0,0
20,13,17,1,0,1
94,7,11,1,0,1
38,10,11,0,0,1
3,13,16,0,0,1
28,7,10,1,0,0
56,2,6,1,0,1
90,6,10,4,0,1
94,18,20,3,0,1
13,3,6,4,0,0
77,15,16,5,1,0
66,12,15,3,0,0
37,19,23,5,1,1
49,18,20,3,0,1
66,4,7,1,0,0
36,22,23,4,0,0
54,4,8,3,0,0
26,19,21,5,1,1
75,23,2,3,0,0
72,3,4,0,0,0
40,1,5,3,0,0
43,12,13,6,1,1
22,15,18,1,0,0
20,21,1,2,0,0
8,1,4,0,0,0
29,18,20,2,0,0
40,16,19,1,0,1
90,4,6,6,1,0
30,17,20,2,0,1
81,22,23,3,0,0
84,20,21,2,0,0
55,17,21,4,0,0
16,7,8,1,0,0
46,14,15,4,0,1
62,12,14,2,0,0
7,12,13,6,1,1
80,15,17,4,0,0
45,21,23,0,0,1
59,19,21,2,0,1
56,12,15,5,1,1
48,19,21,4,0,0
27,1,4,3,0,0
53,2,4,2,0,0
87,14,17,6,1,0
88,22,2,5,1,0
73,18,22,6,1,1
35,12,15,0,0,1
51,4,8,3,0,0
84,21,22,2,0,0
37,5,7,6,1,0
81,13,16,3,0,1
95,3,7,2,0,1
57,21,1,2,0,0
8,18,19,1,0,0
79,22,0,4,0,1
95,6,7,2,0,0
94,3,6,0,0,0
20,1,5,5,1,0
53,6,10,4,0,0
12,2,6,1,0,0
49,14,15,4,0,1
17,0,1,4,0,1
64,1,3,2,0,1
42,9,12,0,0,1
94,15,17,2,0,0
29,14,16,6,1,1
19,23,3,0,0,0
11,14,15,6,1,0
98,13,16,0,0,0
50,21,23,3,0,0
71,13,16,2,0,1
58,5,9,6,1,0
34,13,15,1,0,1
20,16,17,5,1,0
50,17,19,4,0,1
88,19,23,3,0,0
10,18,20,6,1,1
32,16,20,1,0,0
52,15,17,5,1,1
15,7,10,5,1,1
84,6,7,2,0,0
3,19,23,0,0,1
37,11,14,6,1,1
40,8,12,2,0,0
72,13,15,5,1,0
40,19,23,2,0,1
56,0,4,3,0,0
23,9,10,6,1,1
11,16,19,1,0,1
64,16,18,5,1,0
8,16,17,6,1,0
93,3,7,3,0,0
94,16,17,1,0,1
56,17,21,3,0,0
60,19,21,4,0,1
10,22,2,0,0,1
39,1,2,0,0,0
28,7,8,0,0,1
49,12,16,4,0,1
36,22,1,5,1,0
13,21,22,5,1,1
96,19,22,4,0,1
36,21,0,0,0,0
26,14,17,0,0,0
86,19,22,1,0,1
4,22,23,1,0,0
95,8,9,2,0,0
82,2,5,6,1,1
64,2,3,6,1,0
38,1,4,6,1,0
88,0,3,3,0,0
87,13,16,1,0,1
22,16,20,1,0,0
2,12,14,1,0,1
31,18,19,1,0,1
11,22,23,4,0,0
92,14,17,2,0,1
46,13,17,1,0,0
96,1,5,5,1,0
62,6,7,3,0,0
69,16,19,6,1,1
64,17,18,1,0,0
10,5,8,4,0,0
40,20,23,5,1,1
24,7,9,6,1,1
99,1,4,0,0,0
44,0,2,0,0,0
60,15,16,6,1,0
62,6,7,2,0,0
87,21,1,0,0,0
17,23,1,1,0,0
65,10,11,6,1,1
95,14,16,4,0,0
95,12,13,2,0,1
57,23,1,5,1,1
55,1,3,1,0,0
53,13,16,0,0,0
56,23,0,3,0,0
98,5,9,1,0,0
9,8,11,3,0,0
22,6,10,5,1,1
13,17,19,3,0,1
89,23,2,5,1,1
48,8,10,2,0,1
18,22,23,4,0,0
76,3,4,0,0,0
40,8,12,0,0,0
17,3,4,1,0,0
15,11,15,6,1,0
15,3,5,0,0,0
79,23,2,2,0,0
63,19,20,0,0,0
39,13,15,1,0,0
13,23,2,0,0,0
81,23,1,4,0,0
32,6,10,5,1,1
9,12,14,3,0,0
40,21,1,3,0,0
20,7,11,5,1,1
90,22,23,3,0,0
91,4,8,4,0,0
85,11,15,2,0,0
82,12,14,1,0,1
77,19,23,4,0,1
80,13,17,1,0,1
73,17,19,2,0,1
63,23,2,4,0,0
76,19,20,0,0,0
44,3,5,6,1,0
38,20,0,2,0,1
83,17,19,3,0,0
60,6,9,4,0,1
71,14,16,2,0,1
99,20,22,2,0,1
48,5,7,4,0,0
18,15,17,3,0,0
16,19,23,5,1,1
55,23,1,3,0,0
39,7,10,2,0,0
68,20,22,1,0,0
59,15,17,5,1,0
89,21,1,5,1,0
96,15,19,2,0,0
62,2,4,4,0,0
13,16,20,4,0,0
81,8,12,4,0,0
6,2,4,3,0,0
83,19,23,0,0,0
77,6,7,4,0,0
60,17,18,4,0,1
90,11,12,5,1,1
14,18,22,1,0,0
95,15,16,1,0,1
54,21,0,2,0,0
4,23,0,2,0,0
39,16,19,2,0,1
72,19,23,4,0,1
25,14,15,1,0,0
77,0,3,2,0,0
32,1,5,1,0,0
59,7,8,4,0,0
63,21,23,5,1,0
38,1,2,4,0,0
92,18,19,2,0,1
53,8,9,4,0,1
94,8,10,4,0,0
67,12,15,1,0,1
28,5,8,0,0,0
3,14,16,3,0,1
98,18,19,2,0,1
80,20,21,6,1,1
22,14,15,0,0,0
96,17,20,5,1,1
38,6,9,6,1,0
72,10,12,2,0,1
72,7,11,0,0,0
62,5,7,4,0,1
57,7,10,2,0,0
6,1,2,0,0,0
78,18,19,3,0,0
32,15,16,4,0,0
99,6,7,2,0,0
10,9,13,5,1,1
3,11,13,5,1,0
59,16,18,2,0,1
76,6,9,0,0,0
49,21,23,2,0,1
59,7,11,6,1,1
31,6,10,4,0,1
93,3,7,1,0,0
69,2,3,5,1,1
62,18,21,0,0,0
52,14,18,3,0,1
89,3,5,2,0,0
41,8,10,4,0,0
31,12,14,2,0,1
85,17,21,3,0,0
84,20,0,4,0,1
22,15,17,3,0,0
4,0,4,4,0,0
13,3,5,1,0,0
45,17,18,5,1,1
42,7,11,4,0,0
49,19,20,3,0,1
20,15,16,0,0,0
77,20,0,5,1,0
81,10,12,6,1,1
54,19,22,1,0,1
36,20,21,2,0,1
97,20,0,1,0,0
1,20,21,1,0,1
15,18,20,2,0,1
77,22,2,4,0,0
17,18,21,1,0,0
24,17,21,5,1,1
58,18,19,1,0,0
72,10,14,0,0,0
91,2,6,5,1,0
23,7,8,0,0,0
46,19,22,5,1,1
72,18,20,3,0,1
8,9,13,2,0,1
59,15,18,5,1,1
90,4,6,5,1,0
59,19,20,4,0,1
13,8,11,4,0,0
39,7,10,3,0,0
28,10,14,4,0,1
89,15,16,6,1,1
61,6,10,6,1,0
16,14,15,4,0,1
2,23,1,6,1,0
82,20,0,0,0,1
17,19,20,6,1,0
30,22,23,4,0,0
13,16,19,4,0,0
96,5,9,6,1,1
93,14,18,3,0,0
94,7,9,3,0,0
82,6,7,1,0,0
13,1,4,4,0,0
43,12,13,4,0,0
85,22,23,5,1,1
94,5,6,4,0,0
21,4,8,0,0,0
55,19,20,6,1,0
81,0,2,5,1,0
40,17,20,4,0,1
83,14,17,0,0,0
15,22,23,1,0,0
73,9,12,5,1,1
52,2,3,6,1,0
74,4,8,6,1,1
95,23,2,2,0,0
53,12,16,4,0,1
87,7,11,5,1,1
52,21,23,6,1,0
30,20,22,3,0,1
33,1,4,5,1,0
57,8,9,3,0,1
52,16,17,4,0,0
9,17,18,0,0,0
54,12,13,3,0,0
1,0,2,5,1,0
44,11,12,5,1,0
99,19,20,6,1,0
75,19,23,3,0,0
98,20,21,1,0,0
80,4,5,6,1,0
9,7,9,1,0,1
32,14,17,1,0,0
15,2,6,3,0,0
12,5,9,3,0,0
97,12,15,5,1,0
78,11,15,4,0,0
57,18,19,4,0,1
8,17,18,0,0,0
72,23,2,3,0,0
27,0,2,6,1,0
62,6,8,6,1,0
12,11,15,4,0,0
65,9,11,4,0,0
42,11,13,1,0,0
62,10,12,1,0,1
11,3,5,6,1,0
43,18,20,6,1,1
95,5,7,1,0,0
17,8,10,2,0,0
97,19,23,4,0,0
32,9,10,1,0,1
93,4,6,1,0,0
85,12,13,3,0,0
85,8,11,6,1,1
40,1,2,5,1,0
23,17,20,1,0,0
56,20,0,3,0,1
6,0,1,0,0,0
86,23,2,1,0,0
50,20,21,5,1,1
37,11,15,3,0,0
64,9,10,5,1,0
54,1,4,1,0,0
72,8,10,0,0,1
49,1,3,1,0,0
99,22,0,3,0,0
11,23,3,0,0,0
88,21,23,0,0,1
49,13,17,0,0,0
21,10,12,2,0,1
66,22,2,3,0,0
63,10,14,2,0,1
83,16,17,5,1,0
28,3,5,0,0,0
17,12,13,2,0,0
6,6,9,1,0,0
19,15,17,2,0,0
56,0,2,4,0,0
28,12,14,5,1,1
66,0,2,0,0,0
38,10,11,0,0,1
37,5,6,6,1,0
68,19,23,5,1,0
86,2,3,5,1,0
90,11,15,3,0,1
49,4,7,1,0,0
43,8,9,6,1,1
36,11,15,5,1,1
58,9,11,6,1,1
13,18,21,5,1,1
52,4,8,6,1,0
58,4,7,3,0,0
32,8,10,5,1,1
81,19,21,2,0,1
100,16,20,4,0,0
60,9,13,4,0,0
83,20,22,4,0,0
58,0,4,5,1,1
99,21,23,6,1,0
